resolution,dx,profile,index,sample,defect_peak_abs,defect_support_px,visibility_z,visibility_ratio,ideal_visibility_z,ideal_visibility_ratio,signal_retention_mask,relative_delta_mean,relative_delta_mask_mean,corr_ix_vs_ideal,corr_iy_vs_ideal,mask_mean_di,bg_mean_di,bg_std_di
256,0.78,mid,7,sample_0007,0.2748040556907654,66,0.2813717638981412,2.0125241174803463,139.78404655377057,6042.805594693544,0.008481178538350644,4.569018363952637,0.9920154213905334,0.010645688691697052,0.019394397264363386,0.0026921986136585474,0.001337722409516573,0.004813831299543381
256,0.78,mid,8,sample_0008,0.1491939276456833,1051,0.6160390299283163,2.8167178499314516,14.838349872204256,195.56794519783867,0.007551861212921108,1.1270009279251099,1.0048503875732422,-0.05176143127207672,-0.04395475988527526,0.005201338324695826,0.0018465954344719648,0.005445666145533323
256,0.78,mid,9,sample_0009,0.2585590183734894,662,1.7254748279118706,6.580851778929609,27.63463788770733,329.9960278815026,0.027372831005554755,1.3171882629394531,1.0112537145614624,-0.06481188904154836,-0.06271499515323221,0.02147100679576397,0.003262648591771722,0.0105526652187109
256,0.78,mid,10,sample_0010,0.21929435431957245,1923,1.1630757002523395,5.107406149450667,11.577166669253845,100.79758655154279,0.03372042665603989,1.1731066703796387,1.0186922550201416,-0.08689309970910554,-0.06685561987005464,0.015362787991762161,0.0030079432763159275,0.01062256284058094
256,0.78,mid,11,sample_0011,0.3313426971435547,5295,1.0586265714680683,4.10346138286297,9.777860571448953,100.71892341411115,0.02152358697999916,1.047605037689209,0.9966570734977722,0.019648969654597174,0.018433850874389042,0.022439774125814438,0.005468498915433884,0.016031408682465553
256,0.78,mid,12,sample_0012,0.12068425863981247,2350,0.34635926574714165,2.033334107002472,12.410225996142856,165.47134791012883,0.006990621162509303,1.073826789855957,0.9966784715652466,0.021110895593808562,0.027693320219363122,0.004074112977832556,0.0020036613568663597,0.005977757275104523
256,0.78,mid,13,sample_0013,0.20076937973499298,30,0.005546306683675679,1.0180360515236242,172.03671001039902,11035.35672198848,0.0007352488088100224,2.315319061279297,1.0005578994750977,-0.0007034136128392203,-0.005181973312067975,0.0004936960176564753,0.0004849494434893131,0.0015770087484270334
256,0.78,mid,14,sample_0014,0.21756777167320251,1940,1.7732831982329116,7.905588338251222,10.739715682165206,102.74697415833009,0.11026357535786709,1.3502317667007446,1.0269566774368286,-0.009228541907793564,-0.03548869117582752,0.022203143686056137,0.0028085377998650074,0.010937117040157318
256,0.78,mid,15,sample_0015,0.10285546630620956,29,-0.07767750792226011,0.7374888949150423,192.16899624670867,10661.769003741687,0.00038301685932968816,1.9673352241516113,1.0002061128616333,-0.0027910283524852715,-0.0023511188212646137,0.0001613641215953976,0.00021880210260860622,0.0007394416024908423
256,0.78,default,0,sample_0000,0.3042590320110321,190,-0.3255650400715256,0.2339124794578889,107.5173658751339,2684.568374865659,2.3042289317408357e-06,1.0030012130737305,0.9999998211860657,-0.00019758635999132107,0.0004619214296475098,1.5495960496991756e-06,6.624682100664359e-06,1.5588546375511214e-05
256,0.78,default,1,sample_0001,0.18044231832027435,94,-0.19211057998749842,0.5015322784581199,111.07458874439227,3813.363028604063,0.00032293707414287264,1.378800630569458,0.9999449849128723,0.0011774404750516955,-0.0012980017129417764,6.18951307842508e-05,0.00012341205729171634,0.0003202162333764136
256,0.78,default,2,sample_0002,0.11187576502561569,76,-0.2205009976472337,0.4756422501116903,130.7746848937799,5263.684149568925,0.00020934985060217678,1.325878381729126,1.0001479387283325,-0.006099255424351379,-0.0036598808916902,3.1209194276016206e-05,6.561484769918025e-05,0.0001560340024298057
256,0.78,default,3,sample_0003,0.1446995884180069,3429,0.44151154334143183,1.779874366189733,13.105093044177693,147.09867313287938,0.0037160694386213122,1.031693935394287,0.9997584819793701,-0.01581771577778572,0.018297222910941807,0.0006891580997034907,0.000387194799259305,0.0006839307025074959
256,0.78,default,4,sample_0004,0.2115899920463562,1934,0.3199545437208349,1.5127508677954735,16.288160254970663,241.85548838205492,0.0006295829298168144,1.0117160081863403,1.0000090599060059,-0.0026248841524025993,0.006946855678720032,0.0005271413829177618,0.0003484654298517853,0.0005584416794590652
256,0.78,default,5,sample_0005,0.2997443974018097,2007,1.847328302764892,5.261426789485547,15.78096316004225,107.86248731763828,0.007037392264890372,1.0330864191055298,1.002395510673523,-0.11718914739278584,-0.09989501064965954,0.0026482760440558195,0.0005033380002714694,0.001161102787591517
256,0.78,default,6,sample_0006,0.2589515149593353,1792,1.0403749954668715,3.3516511996758824,15.807157022335478,126.73176283170952,0.004571316411794063,1.0374960899353027,1.001427412033081,-0.025627067391248162,-0.03956058091286242,0.0015207600081339478,0.00045373456669040024,0.0010256161913275719
256,0.78,default,7,sample_0007,0.2748040556907654,66,-0.2641976505773115,0.4130708119867939,139.78404655377057,6042.805594693544,0.00024615797456936997,1.5065616369247437,0.9997961521148682,0.0021370345979244442,0.008935619351699212,7.81384514993988e-05,0.00018916478438768536,0.0004202396667096764
256,0.78,default,8,sample_0008,0.1491939276456833,1051,1.0126056834829968,2.8742373658307674,14.838349872204256,195.56794519783867,0.0007885810722611211,1.0124292373657227,0.999984622001648,0.0028491843230504144,-0.004864141811803563,0.000543134578038007,0.00018896649999078363,0.00034975912421941757
256,0.78,default,9,sample_0009,0.2585590183734894,662,1.4286618731959975,3.734327421036465,27.63463788770733,329.9960278815026,0.001697797529094066,1.034006118774414,1.0005079507827759,-0.04982042466887026,-0.05241807506989386,0.0013317373814061284,0.00035662041045725346,0.0006825386662967503
256,0.78,default,10,sample_0010,0.21929435431957245,1923,0.7611580526200573,2.602537434078543,11.577166669253845,100.79758655154279,0.001961093159614911,1.0181034803390503,1.0000680685043335,0.00015720673625464567,0.0008270974796542666,0.0008934601792134345,0.00034330348717048764,0.0007227890309877694
256,0.78,default,11,sample_0011,0.3313426971435547,5295,0.26885715200551674,1.4413679448918009,9.777860571448953,100.71892341411115,0.0013041119383557578,1.0085680484771729,0.9999107122421265,0.007915790528759637,0.015934971254298318,0.0013596236240118742,0.000943286984693259,0.0015485421754419804
256,0.78,default,12,sample_0012,0.12068425863981247,2350,0.5210542149725499,1.866465577147261,12.410225996142856,165.47134791012883,0.0006881634744797376,1.0082998275756836,1.0000020265579224,0.0005612854388476732,-0.004197241852407361,0.0004010596021544188,0.00021487650519702584,0.0003573200083337724
256,0.78,default,13,sample_0013,0.20076937973499298,30,-0.2663461747671231,0.4742981511005845,172.03671001039902,11035.35672198848,2.9312244419506834e-05,1.1126632690429688,1.000025749206543,-0.00034214181364807385,-0.006431615242086919,1.9682232959894463e-05,4.149759479332715e-05,8.190604421542957e-05
256,0.78,default,14,sample_0014,0.21756777167320251,1940,1.7678100819580453,5.107538371071662,10.739715682165206,102.74697415833009,0.008522440939229842,1.0368900299072266,0.9983381032943726,0.09905685232464537,0.058835407471633405,0.0017161150462925434,0.00033599650487303734,0.0007806938956491649
256,0.78,default,15,sample_0015,0.10285546630620956,29,-0.2387952424941592,0.5092200457200653,192.16899624670867,10661.769003741687,2.0561289785243312e-05,1.075189232826233,0.9999821186065674,0.005364312658283591,0.0036633017214137533,8.662424079375342e-06,1.7011159798130393e-05,3.496190038276836e-05
256,0.78,lowpass_only,0,sample_0000,0.3042590320110321,190,3.8309693983532975,95.66939729917162,107.5173658751339,2684.568374865659,1.5925835242920564e-05,1.0000252723693848,1.000002384185791,-0.017052374320677237,-0.06358631207444498,1.0710138667491265e-05,1.1194847360229687e-07,2.7664502795232693e-06
256,0.78,lowpass_only,1,sample_0001,0.18044231832027435,94,26.055040168166002,548.4070232429688,111.07458874439227,3813.363028604063,0.04828142547655764,1.0046048164367676,0.9903303384780884,-0.07575936627583214,0.6328592797655216,0.009253769181668758,1.6873906133696437e-05,0.0003545147192198783
256,0.78,lowpass_only,2,sample_0002,0.11187576502561569,76,37.202439269461195,872.3386341350453,130.7746848937799,5263.684149568925,0.04090065357432266,0.9986336827278137,0.9897449612617493,-0.135366454871663,0.6243750091363882,0.006097336299717426,6.9896427703497466e-06,0.00016370826051570475
256,0.78,lowpass_only,3,sample_0003,0.1446995884180069,3429,4.6433745245053455,67.1521477047394,13.105093044177693,147.09867313287938,0.010041180729189348,1.0002446174621582,0.9988644123077393,0.014955128507671998,-0.046113517893955326,0.0018621721537783742,2.773064079519827e-05,0.00039506645407527685
256,0.78,lowpass_only,4,sample_0004,0.2115899920463562,1934,2.272402573769556,37.41754307521294,16.288160254970663,241.85548838205492,0.0019338634004365525,1.0018906593322754,1.000954508781433,-0.13112106834819462,-0.0004497867083539527,0.00161919801030308,4.327376518631354e-05,0.0006935057463124394
256,0.78,lowpass_only,5,sample_0005,0.2997443974018097,2007,13.218387816813761,209.01852803488836,15.78096316004225,107.86248731763828,0.018353054081975698,0.9884040951728821,0.9837803840637207,0.14040200839528805,0.14856980671680786,0.006906528957188129,3.304266283521429e-05,0.0005199942970648408
256,0.78,lowpass_only,6,sample_0006,0.2589515149593353,1792,6.390130130796141,118.07430657603044,15.807157022335478,126.73176283170952,0.014495897990996981,0.9971628189086914,0.9946387410163879,-0.0004996867746283133,0.10704673897380756,0.004822414368391037,4.084219835931435e-05,0.000748274615034461
256,0.78,lowpass_only,7,sample_0007,0.2748040556907654,66,40.82853845502463,931.793309900128,139.78404655377057,6042.805594693544,0.09218712959177111,1.000105619430542,0.9578539729118347,0.5005981447737499,-0.14202217649108576,0.02926315739750862,3.140520129818469e-05,0.000715963717084378
256,0.78,lowpass_only,8,sample_0008,0.1491939276456833,1051,2.921326969242373,51.13993748372931,14.838349872204256,195.56794519783867,0.0021974708627058733,1.0012212991714478,0.9997236132621765,0.043414228544088766,-0.039435176431137496,0.0015135062858462334,2.959538687719032e-05,0.0005079578259028494
256,0.78,lowpass_only,9,sample_0009,0.2585590183734894,662,5.719419710483749,93.62138131657832,27.63463788770733,329.9960278815026,0.005908744319865653,1.001310110092163,0.9991912841796875,0.04467919471942314,-0.0036355175826173853,0.004634766839444637,4.950543006998487e-05,0.0008017004583962262
256,0.78,lowpass_only,10,sample_0010,0.21929435431957245,1923,4.365769447333808,81.33343017339034,11.577166669253845,100.79758655154279,0.006806961108118041,1.0012149810791016,1.0000649690628052,0.06719255494482589,-0.07187406782917934,0.0031012033578008413,3.8129503082018346e-05,0.0007016114541329443
256,0.78,lowpass_only,11,sample_0011,0.3313426971435547,5295,5.485686231798842,68.55158780224421,9.777860571448953,100.71892341411115,0.003472452047913239,0.9984188675880432,0.9980489611625671,0.0010805992398063263,-0.01467801918208929,0.00362026272341609,5.2810777560807765e-05,0.000650320085696876
256,0.78,lowpass_only,12,sample_0012,0.12068425863981247,2350,2.9897814297880636,52.506682645628786,12.410225996142856,165.47134791012883,0.0017636337156262851,1.0016984939575195,1.0012151002883911,-0.05635317763175831,-0.06544270474572217,0.0010278404224663973,1.9575420083128847e-05,0.00033723702654242516
256,0.78,lowpass_only,13,sample_0013,0.20076937973499298,30,29.053618325431785,904.2124558288893,172.03671001039902,11035.35672198848,0.0021413672419499487,1.0040868520736694,1.0007390975952148,0.5948122595410732,-0.20266911151865272,0.0014378594933077693,1.5901778169791214e-06,4.943512612953782e-05
256,0.78,lowpass_only,14,sample_0014,0.21756777167320251,1940,8.166338479163146,154.91294780829202,10.739715682165206,102.74697415833009,0.022400393607732574,0.9975703358650208,0.9943848252296448,-0.04926305690905249,0.1861716046386887,0.004510638769716024,2.9117247322574258e-05,0.0005487797898240387
256,0.78,lowpass_only,15,sample_0015,0.10285546630620956,29,37.23463719337556,1015.0723439908082,192.16899624670867,10661.769003741687,0.0006463042031372191,1.0009942054748535,1.0001296997070312,-0.09902312047035546,0.07745337459234762,0.00027228647377341986,2.6824241672329663e-07,7.305514827748993e-06
